value,Persuasion,Benchmark,0,4,9,24
0,Persuasion 0,-0.3478700457005382,-0.2717132260220691,-0.271346896516333,-0.2712647905728579,-0.2756061507824861
0,Persuasion 0.3,-0.2886736155620249,-0.19089964162268003,-0.1905593885846329,-0.20452167137585506,-0.21812329837184138
0,Persuasion 0.5,-0.22585539437397692,-0.1486393119141248,-0.15291171953711663,-0.16800200927349976,-0.16714077150154222
0,Persuasion 0.7,-0.12846454320432898,-0.08487660775127136,-0.09262411244193228,-0.10564016433949362,-0.10220812793196125
0,Persuasion 1,-0.8303618887163768,-0.00023776633678057124,-0.0002379964691126527,-0.010991437221163098,-0.006207673418712897
1,Persuasion 0,0.6353845548590433,0.6001262417355817,0.6032346629856014,0.5994332127953234,0.6044975451044153
1,Persuasion 0.3,0.6640234627024062,0.61412070019623,0.6244475581120705,0.5803138848719092,0.6508646892755061
1,Persuasion 0.5,0.4737802396268178,0.32940094827142835,0.35513971777504694,0.3532093920033893,0.36185670088585964
1,Persuasion 0.7,0.4508419923660343,0.26689342386868636,0.2918444138449471,0.2915793511107687,0.3097187871024555
1,Persuasion 1,1.026699810694346,0.05527015014753851,0.062089146931064466,0.04977450326538492,0.04836841976812271
2,Persuasion 0,-0.8181587364700326,-0.7113176142863579,-0.7087611583686814,-0.7115125177444931,-0.7091960312370412
2,Persuasion 0.3,-0.7692892737229744,-0.6438853552094271,-0.602870498615061,-0.6548379241189686,-0.6699010829581489
2,Persuasion 0.5,-0.7109472522476974,-0.5740684891349335,-0.5860320824448491,-0.581343792150673,-0.6307494114756655
2,Persuasion 0.7,-0.6314951768723095,-0.31519208577934177,-0.42393801697468764,-0.4042893890602325,-0.45873712462167177
2,Persuasion 1,0.003171224157658624,-0.05376632886006538,-0.033936426686214986,-0.03250243317333384,-0.02003880384797498
3,Persuasion 0,0.14257826473758076,0.10990406789710404,0.1124288864546632,0.10929679180733912,0.11054691463960564
3,Persuasion 0.3,0.09235387609619078,0.04351247001386408,0.06589028804617425,0.06313674227741459,0.06574252687538223
3,Persuasion 0.5,0.04677039008056216,-0.036082872664881006,0.015417248943886302,-0.006253391472731788,0.017459117265769243
3,Persuasion 0.7,-0.02284083084147166,-0.06715861640815245,-0.06874125012778565,-0.08809262335350838,-0.08644265817087489
3,Persuasion 1,-0.006896855629089086,-0.014852230102632423,-0.01295465590394985,-0.021659259557442277,-0.00014429687108095937
