value,Persuasion,Benchmark,0,4,9,24
0,Persuasion 0,-0.3993938319171265,-0.40269381897462947,-0.4025627454768053,-0.4038240421407138,-0.40494653512505385
0,Persuasion 0.3,-0.3418154049605065,-0.357872132972844,-0.3495579711816238,-0.3488837165563879,-0.3508690787489027
0,Persuasion 0.5,-0.28430653861756816,-0.29254444078375663,-0.30270043211384323,-0.2859783065040738,-0.2900743633972324
0,Persuasion 0.7,-0.1944355642369087,-0.1956941086302025,-0.2037464085897657,-0.21084973621149572,-0.19786327228337647
0,Persuasion 1,-0.8809318036209973,-1.0062719419589896,-0.98514225851542,-1.0322719823882431,-1.0261603187944084
1,Persuasion 0,0.6687896581796091,,,,
1,Persuasion 0.3,0.697738386441874,,,,
1,Persuasion 0.5,0.5194665866493007,,,,
1,Persuasion 0.7,0.49689227188739826,,,,
1,Persuasion 1,1.0368268539673569,,,,
2,Persuasion 0,-0.8651500870932247,,,,
2,Persuasion 0.3,-0.8183301134145102,,,,
2,Persuasion 0.5,-0.762081408538634,,,,
2,Persuasion 0.7,-0.6855949645263651,,,,
2,Persuasion 1,-0.09742645919724302,,,,
3,Persuasion 0,0.15153818209268421,,,,
3,Persuasion 0.3,0.10511160348744535,,,,
3,Persuasion 0.5,0.060619785438399285,,,,
3,Persuasion 0.7,-0.016275556520797423,,,,
3,Persuasion 1,-0.006478062272336383,,,,
4,Persuasion 0,0.8248824814600347,,,,
4,Persuasion 0.3,0.7995382833358012,,,,
4,Persuasion 0.5,0.7619270756499376,,,,
4,Persuasion 0.7,0.7594693731398285,,,,
4,Persuasion 1,0.18515987798477673,,,,
5,Persuasion 0,0.1616052295477239,,,,
5,Persuasion 0.3,0.10870998598757296,,,,
5,Persuasion 0.5,0.05161458822964605,,,,
5,Persuasion 0.7,0.03819219711344243,,,,
5,Persuasion 1,0.10115025802246627,,,,
6,Persuasion 0,-0.5611576627597877,,,,
6,Persuasion 0.3,-0.5983456347735864,,,,
6,Persuasion 0.5,-0.5449069475216486,,,,
6,Persuasion 0.7,-0.45160775852170826,,,,
6,Persuasion 1,-0.3988655931516079,,,,
7,Persuasion 0,-1.595418745085108,,,,
7,Persuasion 0.3,-1.6451784653356811,,,,
7,Persuasion 0.5,-1.5567569668755878,,,,
7,Persuasion 0.7,-0.5935372344808568,,,,
7,Persuasion 1,-0.1519158801088229,,,,
8,Persuasion 0,0.6518132971926598,,,,
8,Persuasion 0.3,0.637786276630621,,,,
8,Persuasion 0.5,0.5888464952160809,,,,
8,Persuasion 0.7,0.4604274790235278,,,,
8,Persuasion 1,0.04220473505189568,,,,
9,Persuasion 0,0.7008016630664292,,,,
9,Persuasion 0.3,0.8851602654933082,,,,
9,Persuasion 0.5,1.0208321629138055,,,,
9,Persuasion 0.7,1.0662113072178612,,,,
9,Persuasion 1,1.4704712697307656,,,,
10,Persuasion 0,-0.6140702347330247,,,,
10,Persuasion 0.3,-0.583253202539755,,,,
10,Persuasion 0.5,-0.46103184943798203,,,,
10,Persuasion 0.7,-0.37500416886896865,,,,
10,Persuasion 1,-0.045437168975092326,,,,
11,Persuasion 0,-0.8283357277449941,,,,
11,Persuasion 0.3,-0.7869104999729879,,,,
11,Persuasion 0.5,-0.7731421765074482,,,,
11,Persuasion 0.7,-0.7664173673129447,,,,
11,Persuasion 1,-2.410857268805293,,,,
12,Persuasion 0,-0.8447069686422773,,,,
12,Persuasion 0.3,-0.778102056110465,,,,
12,Persuasion 0.5,-0.6497742318856843,,,,
12,Persuasion 0.7,-0.45464179465719246,,,,
12,Persuasion 1,0.5022302452819408,,,,
13,Persuasion 0,-1.4636516745992227,,,,
13,Persuasion 0.3,-1.4161561156304565,,,,
13,Persuasion 0.5,-1.3578472977018579,,,,
13,Persuasion 0.7,-1.1333259410623477,,,,
13,Persuasion 1,-2.1471324659249644,,,,
14,Persuasion 0,-1.4865964953596442,,,,
14,Persuasion 0.3,-1.4778128673988833,,,,
14,Persuasion 0.5,-1.4631294782633448,,,,
14,Persuasion 0.7,-1.488249420824722,,,,
14,Persuasion 1,-0.07649661817259004,,,,
15,Persuasion 0,-0.448935295259709,,,,
15,Persuasion 0.3,-0.4116439591012644,,,,
15,Persuasion 0.5,-0.37504010456094666,,,,
15,Persuasion 0.7,-0.33332092571533767,,,,
15,Persuasion 1,0.11583734566093636,,,,
16,Persuasion 0,-1.6264656602474736,,,,
16,Persuasion 0.3,-1.5640026792235033,,,,
16,Persuasion 0.5,-1.4591498376848975,,,,
16,Persuasion 0.7,-0.9846521147026767,,,,
16,Persuasion 1,-1.5671730575755418,,,,
17,Persuasion 0,0.5616413849373251,,,,
17,Persuasion 0.3,0.611059275529837,,,,
17,Persuasion 0.5,0.38025372820262404,,,,
17,Persuasion 0.7,0.26281497643200347,,,,
17,Persuasion 1,0.1295974296942593,,,,
18,Persuasion 0,-0.27919700154271127,,,,
18,Persuasion 0.3,-0.2560204658524337,,,,
18,Persuasion 0.5,-0.3261501763194323,,,,
18,Persuasion 0.7,-0.19509411329428053,,,,
18,Persuasion 1,-0.13798831695189354,,,,
19,Persuasion 0,-0.41485797610656433,,,,
19,Persuasion 0.3,-0.30503679741599654,,,,
19,Persuasion 0.5,-0.24543508365533812,,,,
19,Persuasion 0.7,-0.13229078505037345,,,,
19,Persuasion 1,-0.05020258138289157,,,,
