value,Persuasion,Benchmark,0,4,9,24
0,Persuasion 0,0.04525714285714284,0.05634285714285713,0.05748571428571428,0.05668571428571428,0.05714285714285714
0,Persuasion 0.3,0.08022857142857143,0.09154285714285713,0.09222857142857144,0.09291428571428573,0.0944
0,Persuasion 0.5,0.08022857142857144,0.09885714285714287,0.1177142857142857,0.10400000000000002,0.08651428571428572
0,Persuasion 0.7,0.1321142857142857,0.11577142857142858,0.11828571428571429,0.1208,0.12205714285714285
0,Persuasion 1,-0.14251428571428573,0.04,0.013257142857142854,-0.011428571428571434,0.046514285714285716
1,Persuasion 0,-0.05337142857142856,-0.05725714285714287,-0.05817142857142859,-0.05920000000000001,-0.058628571428571426
1,Persuasion 0.3,-0.06342857142857143,-0.050628571428571426,-0.05325714285714286,-0.057257142857142895,-0.06525714285714289
1,Persuasion 0.5,-0.023314285714285704,-0.07542857142857147,-0.06960000000000002,-0.08845714285714287,-0.06422857142857143
1,Persuasion 0.7,-0.08674285714285714,-0.10857142857142857,-0.10034285714285715,-0.11028571428571429,-0.1101714285714286
1,Persuasion 1,-0.21565714285714288,-0.049828571428571444,-0.07268571428571428,-0.054857142857142854,0.08548571428571428
2,Persuasion 0,0.16800000000000004,0.16240000000000018,0.16308571428571444,0.1638857142857145,0.16354285714285738
2,Persuasion 0.3,0.1731428571428571,0.1717714285714284,0.1709714285714284,0.17474285714285717,0.1645714285714286
2,Persuasion 0.5,0.1556571428571429,0.15714285714285706,0.1526857142857142,0.14937142857142854,0.15771428571428567
2,Persuasion 0.7,0.13794285714285712,0.13085714285714284,0.12240000000000005,0.1392,0.1301714285714285
2,Persuasion 1,0.17817142857142856,-0.07462857142857145,-0.05702857142857141,-0.04182857142857142,-0.00822857142857142
3,Persuasion 0,0.08605714285714283,0.10377142857142857,0.1041142857142857,0.10400000000000004,0.1056
3,Persuasion 0.3,0.15405714285714286,0.15417142857142854,0.15085714285714288,0.15154285714285712,0.1570285714285714
3,Persuasion 0.5,0.18205714285714283,0.16697142857142858,0.16057142857142856,0.16411428571428574,0.17440000000000003
3,Persuasion 0.7,0.12982857142857143,0.12731428571428574,0.12971428571428573,0.1278857142857143,0.1288
3,Persuasion 1,0.07028571428571428,-0.0013714285714285575,-0.0056,0.009142857142857149,0.013600000000000003
4,Persuasion 0,-0.15268571428571429,-0.15851428571428572,-0.1574857142857143,-0.15714285714285714,-0.1574857142857143
4,Persuasion 0.3,-0.16674285714285714,-0.17337142857142854,-0.17462857142857147,-0.17200000000000004,-0.17451428571428576
4,Persuasion 0.5,-0.1656,-0.16925714285714286,-0.16034285714285715,-0.1509714285714286,-0.1637714285714286
4,Persuasion 0.7,-0.09371428571428572,-0.10354285714285714,-0.11554285714285714,-0.07165714285714285,-0.10811428571428572
4,Persuasion 1,0.03897142857142857,-0.02102857142857142,-0.014057142857142867,-0.05211428571428572,-0.03714285714285715
5,Persuasion 0,0.01634285714285716,0.0180571428571429,0.01771428571428574,0.016685714285714276,0.01885714285714286
5,Persuasion 0.3,-0.008228571428571457,-0.009142857142857121,-0.011885714285714276,-0.009600000000000039,-0.009485714285714297
5,Persuasion 0.5,0.008228571428571457,0.0022857142857142473,-0.01748571428571429,-0.012457142857142856,-0.004914285714285711
5,Persuasion 0.7,0.013371428571428591,-0.03554285714285713,-0.06262857142857142,-0.02537142857142858,-0.04274285714285715
5,Persuasion 1,-0.07428571428571429,0.006285714285714293,0.023885714285714295,0.02148571428571429,0.0128
6,Persuasion 0,0.4013714285714286,0.3826285714285714,0.3793142857142857,0.38,0.3810285714285715
6,Persuasion 0.3,0.3481142857142857,0.3281142857142857,0.3328,0.33085714285714285,0.3249142857142857
6,Persuasion 0.5,0.2827428571428572,0.24639999999999995,0.2623999999999999,0.26548571428571427,0.2601142857142858
6,Persuasion 0.7,0.1928,0.12320000000000003,0.15714285714285717,0.1592,0.15519999999999998
6,Persuasion 1,0.6125714285714285,-0.1826285714285714,-0.18148571428571428,-0.11371428571428571,-0.13771428571428573
7,Persuasion 0,0.5332571428571429,0.5304000000000001,0.5310857142857143,0.5285714285714287,0.5296000000000001
7,Persuasion 0.3,0.46880000000000005,0.44628571428571434,0.45485714285714285,0.4625142857142857,0.4617142857142858
7,Persuasion 0.5,0.3299428571428571,0.3406857142857143,0.35714285714285715,0.35257142857142854,0.3553142857142857
7,Persuasion 0.7,0.08777142857142857,0.0736,0.0906285714285714,0.08834285714285715,0.09542857142857145
7,Persuasion 1,-0.01005714285714287,-0.0928,-0.05188571428571428,-0.03702857142857144,-0.037714285714285714
8,Persuasion 0,-0.21942857142857142,-0.21234285714285717,-0.20960000000000004,-0.20971428571428574,-0.21074285714285712
8,Persuasion 0.3,-0.16217142857142858,-0.16194285714285717,-0.15760000000000002,-0.152,-0.16388571428571427
8,Persuasion 0.5,-0.1470857142857143,-0.14285714285714285,-0.13371428571428567,-0.1430857142857143,-0.1441142857142857
8,Persuasion 0.7,-0.0990857142857143,-0.07680000000000001,-0.07657142857142857,-0.09577142857142856,-0.09634285714285713
8,Persuasion 1,-0.2521142857142857,0.14502857142857145,0.12525714285714287,0.10400000000000002,0.07954285714285715
9,Persuasion 0,-0.2950857142857143,-0.2936,-0.29188571428571425,-0.2922285714285714,-0.29131428571428575
9,Persuasion 0.3,-0.3008,-0.27942857142857136,-0.28297142857142854,-0.2803428571428571,-0.28262857142857134
9,Persuasion 0.5,-0.2993142857142857,-0.26468571428571425,-0.26880000000000004,-0.26765714285714287,-0.27040000000000003
9,Persuasion 0.7,-0.2552,-0.22274285714285716,-0.23474285714285714,-0.21520000000000006,-0.24399999999999994
9,Persuasion 1,0.2896,-0.0075428571428571446,-0.0024000000000000098,-0.023428571428571427,0.014742857142857148
10,Persuasion 0,0.2888,0.27245714285714284,0.27222857142857143,0.2723428571428571,0.27245714285714284
10,Persuasion 0.3,0.26091428571428565,0.22765714285714286,0.2382857142857143,0.24285714285714294,0.23977142857142852
10,Persuasion 0.5,0.18925714285714285,0.1913142857142857,0.20057142857142854,0.20811428571428572,0.19199999999999998
10,Persuasion 0.7,0.1065142857142857,0.09222857142857145,0.10251428571428568,0.09931428571428573,0.08971428571428573
10,Persuasion 1,-0.14091428571428571,0.0011428571428571286,0.03017142857142857,0.020114285714285706,-0.015314285714285716
11,Persuasion 0,0.1134857142857143,0.11725714285714285,0.11634285714285714,0.11908571428571428,0.12228571428571428
11,Persuasion 0.3,0.1225142857142857,0.12834285714285715,0.12182857142857142,0.13862857142857143,0.12548571428571428
11,Persuasion 0.5,0.10205714285714283,0.10742857142857141,0.10685714285714283,0.11074285714285714,0.10742857142857141
11,Persuasion 0.7,0.10845714285714288,0.10948571428571428,0.11542857142857142,0.10685714285714287,0.10845714285714286
11,Persuasion 1,-0.09965714285714285,0.00068571428571428,0.01725714285714286,0.024571428571428574,0.04742857142857143
12,Persuasion 0,0.09268571428571427,0.08925714285714287,0.08857142857142856,0.0897142857142857,0.08879999999999999
12,Persuasion 0.3,0.048685714285714284,0.04982857142857143,0.04685714285714286,0.04742857142857141,0.05200000000000001
12,Persuasion 0.5,0.03520000000000001,0.036228571428571436,0.0366857142857143,0.02857142857142857,0.04251428571428571
12,Persuasion 0.7,-0.04000000000000001,-0.01702857142857142,-0.006285714285714294,-0.010857142857142848,-0.011314285714285721
12,Persuasion 1,0.16274285714285713,0.044799999999999986,0.03405714285714286,0.03794285714285714,0.03634285714285715
13,Persuasion 0,0.39782857142857136,0.3770285714285717,0.37645714285714316,0.3764571428571431,0.3766857142857145
13,Persuasion 0.3,0.37954285714285724,0.3576,0.3530285714285714,0.3550857142857144,0.3542857142857142
13,Persuasion 0.5,0.3518857142857143,0.31085714285714283,0.33817142857142846,0.31679999999999997,0.3397714285714285
13,Persuasion 0.7,0.38217142857142855,0.2929142857142857,0.3009142857142857,0.32228571428571423,0.3273142857142857
13,Persuasion 1,-0.1925714285714286,0.1250285714285714,0.2017142857142857,0.18674285714285718,0.13062857142857143
14,Persuasion 0,0.3894857142857143,0.37760000000000005,0.37725714285714285,0.37702857142857144,0.37702857142857144
14,Persuasion 0.3,0.3563428571428572,0.3549714285714285,0.35177142857142857,0.35988571428571425,0.3547428571428572
14,Persuasion 0.5,0.3427428571428572,0.3341714285714286,0.3441142857142857,0.33359999999999995,0.3452571428571429
14,Persuasion 0.7,0.36308571428571423,0.2981714285714286,0.30685714285714283,0.2971428571428571,0.3307428571428571
14,Persuasion 1,-0.0696,-0.04125714285714286,0.11428571428571428,0.12,-0.046400000000000004
15,Persuasion 0,0.22217142857142855,0.21417142857142854,0.21394285714285713,0.20982857142857148,0.21142857142857147
