value,Persuasion,Benchmark,0,4,9,24
0,Persuasion 0,0.2966084179843132,0.29421257532541256,0.29519075809721385,0.29427975865140704,0.2954890893421231
0,Persuasion 0.3,0.2909713024825204,0.28187239201193093,0.2858971266840108,0.2887122181724124,0.2916142769215245
0,Persuasion 0.5,0.2372259798909557,0.2261622318033722,0.25126000973194434,0.23459173985899,0.22503970115629324
0,Persuasion 0.7,0.1628168550382773,0.12998610254243503,0.13415973914815818,0.1429608359138757,0.1490348268185159
0,Persuasion 1,0.0011202805164097522,0.0,-0.0009678916582281841,-0.0015191473551481602,-0.0011620833766766753
1,Persuasion 0,-0.21053444062058177,-0.20715239270347938,-0.20720091992896772,-0.20779294941282236,-0.2073028145733837
1,Persuasion 0.3,-0.2167961578359588,-0.20646296000803968,-0.2089271504979763,-0.21281156646551447,-0.2115318771602605
1,Persuasion 0.5,-0.12476185289747213,-0.24983780761559435,-0.22850555621080548,-0.2524028984444732,-0.21510323185733488
1,Persuasion 0.7,-0.15293331491665332,-0.20225186390327654,-0.20667696509633027,-0.2000601612098691,-0.2102659307465734
1,Persuasion 1,-0.4155529337692957,0.0005253285448084937,0.01008143658985797,-0.005487276146753039,-0.03974519334951583
2,Persuasion 0,0.6766376806756735,0.6631990508147473,0.6632262421670804,0.6635588210312638,0.6636161696376811
2,Persuasion 0.3,0.6687836372354491,0.6598739967875844,0.6559501671103835,0.6588627304305685,0.6606975641045795
2,Persuasion 0.5,0.6671603262188093,0.6509563217040267,0.6479899261987153,0.6499790820092879,0.6541910227365199
2,Persuasion 0.7,0.6945616954854331,0.6130975742069907,0.6195182895168667,0.6531371672191482,0.635893152261589
2,Persuasion 1,0.34476242043654004,0.015467694368723863,0.02204921009521752,0.024578725435118024,0.029518828888995714
3,Persuasion 0,0.1968106458565171,0.19179826093695965,0.19179662475254877,0.191413770268989,0.19327261987059022
3,Persuasion 0.3,0.2410996626527922,0.23000178812535368,0.22097122317534476,0.22346928018377987,0.23360094130519948
3,Persuasion 0.5,0.2577251349595041,0.23028170777253137,0.22909921921119458,0.22843758337702622,0.24318936483674844
3,Persuasion 0.7,0.16219671528528679,0.1692038143170695,0.16102391423203602,0.15538044504096915,0.16099482532503984
3,Persuasion 1,0.1729349427678992,0.031137396036803256,0.03139392260996078,0.0424027369103924,0.054517905865866224
4,Persuasion 0,-0.24067538947035505,-0.23231454636114288,-0.2316150410061256,-0.23152927636280993,-0.2318115254024912
4,Persuasion 0.3,-0.22288602489769468,-0.20868539443205755,-0.20717051499886427,-0.20476753049023544,-0.2104655845851339
4,Persuasion 0.5,-0.2009228691398518,-0.18506137250065333,-0.18735580856776843,-0.15975659132875764,-0.17093911566531791
4,Persuasion 0.7,-0.12584943330494125,-0.10610266535450409,-0.11555416725385559,-0.06489287921206773,-0.09312998321934822
4,Persuasion 1,0.0003501549947701478,0.0011075232916958333,0.01282137664816501,0.0006137236272668546,-0.008843606611098967
5,Persuasion 0,0.018392831968200157,0.014526973701269737,0.013740492962235484,0.014047721298974908,0.014248442324631318
5,Persuasion 0.3,0.005823122752080617,-0.004636647934023931,-0.0065389486602761135,-0.003565784581451997,-0.0010749771995019078
5,Persuasion 0.5,0.010087626617479027,-0.006316142125052185,-0.027091048943581424,-0.02088474065915447,-0.0003195916913546171
5,Persuasion 0.7,-0.0318552319736314,-0.06171004778430394,-0.07898444089815894,-0.0520344212462881,-0.0674298335009418
5,Persuasion 1,-0.0905153847314756,-0.016636078572511766,-0.010282603341764174,-0.015546967289564902,-0.01759068634421039
6,Persuasion 0,0.8140052648359597,0.7840318354644967,0.7836639953907144,0.7835717009220067,0.7844026271549488
6,Persuasion 0.3,0.7632915758416918,0.7176905910405902,0.729785204381064,0.7236489812979873,0.7266741891412284
6,Persuasion 0.5,0.6151693999627974,0.5590017566816167,0.5910185627194764,0.5857386174774444,0.5954851675318003
6,Persuasion 0.7,0.4133771993344933,0.3434328799165416,0.3873815824260838,0.3883087336069687,0.37782827585936096
6,Persuasion 1,1.0478851078749152,0.054461860955555184,0.05547713255738868,0.09011851869280015,0.06926635115653519
7,Persuasion 0,1.0786936408739818,1.0817128292358331,1.083106848750323,1.0808065861650231,1.0822447680337233
7,Persuasion 0.3,1.007768750380281,0.990706541686481,0.9879449673170267,1.000386626675031,1.0001459962135428
7,Persuasion 0.5,0.8327016097443191,0.8290621249667895,0.845729617923299,0.8382002813157461,0.8612606553440663
7,Persuasion 0.7,0.24814342013184687,0.24803285630421837,0.28291518524931986,0.27972157491837957,0.2736908944238065
7,Persuasion 1,0.0478650612134886,0.026651148078131952,0.05290371953501991,0.052048329341970116,0.053616426246101107
8,Persuasion 0,-0.5353949720651014,-0.5195484964742051,-0.5178357418217276,-0.5182583038868926,-0.5185489997636028
8,Persuasion 0.3,-0.4720014999017306,-0.4536754782849848,-0.4544973641837505,-0.45523695424195615,-0.46044104395966623
8,Persuasion 0.5,-0.426871986547776,-0.39372952631738867,-0.39383267980836234,-0.4119823678098364,-0.40620245226543417
8,Persuasion 0.7,-0.29824540910084313,-0.29429261949290786,-0.3000931395384283,-0.3258912547561972,-0.32006178972610316
8,Persuasion 1,-0.27860219491229055,-0.043611160199360705,-0.05903261746129988,-0.06155039235387719,-0.06920785602679413
9,Persuasion 0,-0.5602527311216201,-0.546525332608314,-0.545234733234658,-0.5453979743705569,-0.5452173439191538
9,Persuasion 0.3,-0.5948056608875699,-0.5463397869064456,-0.5588384084590845,-0.5548697510363769,-0.5598922383921977
